CustomerID,Recency,Frequency,Monetary,Avg_Purchase_Value,CLV,Recency Score,Frequency Score,Monetary Score,RFM Score,Segment Code,Segment Label
13366,5076,1,56.16,56.16,56.16,3,1,1,5,2,At Risk
13573,5076,2,290.25,145.12,290.25,3,2,1,6,3,Need Attention
13669,5076,2,218.55,109.27,218.55,3,2,1,6,3,Need Attention
13761,5076,2,1070.65,535.33,1070.65,3,2,3,8,5,Loyal
13897,5076,1,311.16,311.16,311.16,3,1,2,6,3,Need Attention
14261,5076,2,1163.45,581.72,1163.45,3,2,3,8,5,Loyal
14427,5076,2,363.34,181.67,363.34,3,2,2,7,4,Potential
14484,5076,1,321.92,321.92,321.92,3,1,2,6,3,Need Attention
14495,5076,2,123.8,61.9,123.8,3,2,1,6,3,Need Attention
14585,5076,1,157.05,157.05,157.05,3,1,1,5,2,At Risk
14631,5076,3,1006.98,335.66,1006.98,3,3,3,9,5,Loyal
14638,5076,1,443.6,443.6,443.6,3,1,2,6,3,Need Attention
14923,5076,1,749.1,749.1,749.1,3,1,3,7,4,Potential
15121,5076,2,457.72,228.86,457.72,3,2,2,7,4,Potential
15129,5076,11,3447.4,313.4,3447.4,3,4,4,11,6,Champions
15296,5076,6,3672.86,612.14,3672.86,3,4,4,11,6,Champions
15301,5076,12,5049.95,420.83,5049.95,3,4,4,11,6,Champions
15469,5076,2,538.55,269.27,538.55,3,2,2,7,4,Potential
15565,5076,2,173.16,86.58,173.16,3,2,1,6,3,Need Attention
15587,5076,4,913.68,228.42,913.68,3,3,3,9,5,Loyal
15664,5076,1,386.43,386.43,386.43,3,1,2,6,3,Need Attention
15807,5076,3,903.9,301.3,903.9,3,3,3,9,5,Loyal
15836,5076,1,137.37,137.37,137.37,3,1,1,5,2,At Risk
16099,5076,3,731.9,243.97,731.9,3,3,3,9,5,Loyal
16170,5076,6,1885.05,314.18,1885.05,3,4,4,11,6,Champions
16177,5076,1,331.95,331.95,331.95,3,1,2,6,3,Need Attention
16260,5076,1,1035.45,1035.45,1035.45,3,1,3,7,4,Potential
16593,5076,3,330.03,110.01,330.03,3,3,2,8,5,Loyal
16846,5076,1,214.32,214.32,214.32,3,1,1,5,2,At Risk
17007,5076,6,889.93,148.32,889.93,3,4,3,10,6,Champions
17092,5076,4,1774.03,443.51,1774.03,3,3,4,10,6,Champions
17125,5076,1,230.5,230.5,230.5,3,1,1,5,2,At Risk
17354,5076,1,1393.06,1393.06,1393.06,3,1,3,7,4,Potential
17420,5076,3,598.83,199.61,598.83,3,3,2,8,5,Loyal
17571,5076,4,1424.42,356.11,1424.42,3,3,3,9,5,Loyal
17672,5076,2,3178.17,1589.09,3178.17,3,2,4,9,5,Loyal
17764,5076,2,772.55,386.28,772.55,3,2,3,8,5,Loyal
18149,5076,3,612.08,204.03,612.08,3,3,2,8,5,Loyal
18252,5076,2,518.27,259.13,518.27,3,2,2,7,4,Potential
12370,5077,4,3421.94,855.48,3421.94,2,3,4,9,5,Loyal
12596,5077,2,450.27,225.14,450.27,2,2,2,6,3,Need Attention
13491,5077,10,1215.82,121.58,1215.82,2,4,3,9,5,Loyal
13849,5077,2,1537.95,768.98,1537.95,2,2,3,7,4,Potential
14107,5077,7,2703.23,386.18,2703.23,2,4,4,10,6,Champions
14229,5077,3,1547.2,515.73,1547.2,2,3,3,8,5,Loyal
14273,5077,4,559.97,139.99,559.97,2,3,2,7,4,Potential
14306,5077,2,2093.32,1046.66,2093.32,2,2,4,8,5,Loyal
14776,5077,11,2538.3,230.75,2538.3,2,4,4,10,6,Champions
14799,5077,1,157.7,157.7,157.7,2,1,1,4,2,At Risk
15006,5077,1,475.43,475.43,475.43,2,1,2,5,2,At Risk
15220,5077,6,1778.96,296.49,1778.96,2,4,4,10,6,Champions
15468,5077,2,467.51,233.75,467.51,2,2,2,6,3,Need Attention
15610,5077,1,112.46,112.46,112.46,2,1,1,4,2,At Risk
15754,5077,3,458.57,152.86,458.57,2,3,2,7,4,Potential
15803,5077,1,415.82,415.82,415.82,2,1,2,5,2,At Risk
15853,5077,1,110.8,110.8,110.8,2,1,1,4,2,At Risk
16123,5077,1,307.78,307.78,307.78,2,1,2,5,2,At Risk
16131,5077,6,3506.54,584.42,3506.54,2,4,4,10,6,Champions
16470,5077,4,752.77,188.19,752.77,2,3,3,8,5,Loyal
16621,5077,4,813.48,203.37,813.48,2,3,3,8,5,Loyal
16826,5077,1,341.7,341.7,341.7,2,1,2,5,2,At Risk
17148,5077,1,124.88,124.88,124.88,2,1,1,4,2,At Risk
17824,5077,1,298.4,298.4,298.4,2,1,1,4,2,At Risk
17934,5077,2,704.25,352.12,704.25,2,2,3,7,4,Potential
17973,5077,1,337.04,337.04,337.04,2,1,2,5,2,At Risk
18019,5077,1,38.45,38.45,38.45,2,1,1,4,2,At Risk
12360,5078,3,2302.06,767.35,2302.06,2,3,4,9,5,Loyal
12611,5078,1,1193.32,1193.32,1193.32,2,1,3,6,3,Need Attention
12759,5078,3,1411.44,470.48,1411.44,2,3,3,8,5,Loyal
12863,5078,1,521.2,521.2,521.2,2,1,2,5,2,At Risk
13032,5078,2,1010.18,505.09,1010.18,2,2,3,7,4,Potential
13594,5078,1,396.97,396.97,396.97,2,1,2,5,2,At Risk
13637,5078,3,803.05,267.68,803.05,2,3,3,8,5,Loyal
13805,5078,2,924.6,462.3,924.6,2,2,3,7,4,Potential
14015,5078,1,917.34,917.34,917.34,2,1,3,6,3,Need Attention
14381,5078,1,202.68,202.68,202.68,2,1,1,4,2,At Risk
14639,5078,6,2984.49,497.41,2984.49,2,4,4,10,6,Champions
14798,5078,3,173.74,57.91,173.74,2,3,1,6,3,Need Attention
14861,5078,1,125.79,125.79,125.79,2,1,1,4,2,At Risk
15140,5078,7,2354.25,336.32,2354.25,2,4,4,10,6,Champions
15327,5078,1,208.75,208.75,208.75,2,1,1,4,2,At Risk
15505,5078,5,3610.96,722.19,3610.96,2,3,4,9,5,Loyal
15604,5078,1,216.39,216.39,216.39,2,1,1,4,2,At Risk
15637,5078,1,223.36,223.36,223.36,2,1,1,4,2,At Risk
15678,5078,1,352.7,352.7,352.7,2,1,2,5,2,At Risk
16249,5078,5,1800.07,360.01,1800.07,2,3,4,9,5,Loyal
16515,5078,5,1624.14,324.83,1624.14,2,3,3,8,5,Loyal
16730,5078,3,743.11,247.7,743.11,2,3,3,8,5,Loyal
16734,5078,3,646.76,215.59,646.76,2,3,2,7,4,Potential
16848,5078,1,281.42,281.42,281.42,2,1,1,4,2,At Risk
16940,5078,3,3049.88,1016.63,3049.88,2,3,4,9,5,Loyal
17262,5078,5,1253.36,250.67,1253.36,2,3,3,8,5,Loyal
17679,5078,2,1992.11,996.06,1992.11,2,2,4,8,5,Loyal
12463,5079,4,1200.78,300.2,1200.78,2,3,3,8,5,Loyal
12473,5079,3,2585.73,861.91,2585.73,2,3,4,9,5,Loyal
12475,5079,1,669.38,669.38,669.38,2,1,3,6,3,Need Attention
12794,5079,2,860.41,430.21,860.41,2,2,3,7,4,Potential
13015,5079,5,3339.64,667.93,3339.64,2,3,4,9,5,Loyal
13265,5079,5,2092.66,418.53,2092.66,2,3,4,9,5,Loyal
13750,5079,5,1647.26,329.45,1647.26,2,3,4,9,5,Loyal
13875,5079,5,1786.79,357.36,1786.79,2,3,4,9,5,Loyal
13923,5079,1,351.13,351.13,351.13,2,1,2,5,2,At Risk
14211,5079,9,2241.1,249.01,2241.1,2,4,4,10,6,Champions
14443,5079,4,1420.2,355.05,1420.2,2,3,3,8,5,Loyal
14830,5079,1,188.03,188.03,188.03,2,1,1,4,2,At Risk
14841,5079,6,3295.76,549.29,3295.76,2,4,4,10,6,Champions
15012,5079,2,405.04,202.52,405.04,2,2,2,6,3,Need Attention
15066,5079,1,893.59,893.59,893.59,2,1,3,6,3,Need Attention
15335,5079,1,170.22,170.22,170.22,2,1,1,4,2,At Risk
15598,5079,1,240.68,240.68,240.68,2,1,1,4,2,At Risk
16363,5079,1,109.36,109.36,109.36,2,1,1,4,2,At Risk
16389,5079,4,1382.07,345.52,1382.07,2,3,3,8,5,Loyal
16412,5079,1,135.99,135.99,135.99,2,1,1,4,2,At Risk
16542,5079,1,119.62,119.62,119.62,2,1,1,4,2,At Risk
16563,5079,1,1077.74,1077.74,1077.74,2,1,3,6,3,Need Attention
16737,5079,1,417.6,417.6,417.6,2,1,2,5,2,At Risk
16932,5079,1,150.23,150.23,150.23,2,1,1,4,2,At Risk
17201,5079,1,289.78,289.78,289.78,2,1,1,4,2,At Risk
17205,5079,1,384.08,384.08,384.08,2,1,2,5,2,At Risk
17206,5079,1,204.24,204.24,204.24,2,1,1,4,2,At Risk
17244,5079,1,954.9,954.9,954.9,2,1,3,6,3,Need Attention
17520,5079,1,546.81,546.81,546.81,2,1,2,5,2,At Risk
17527,5079,4,939.37,234.84,939.37,2,3,3,8,5,Loyal
17534,5079,1,223.36,223.36,223.36,2,1,1,4,2,At Risk
17612,5079,6,2048.45,341.41,2048.45,2,4,4,10,6,Champions
17734,5079,3,700.63,233.54,700.63,2,3,3,8,5,Loyal
17785,5079,1,131.94,131.94,131.94,2,1,1,4,2,At Risk
18042,5079,1,165.05,165.05,165.05,2,1,1,4,2,At Risk
12940,5080,2,899.69,449.84,899.69,2,2,3,7,4,Potential
13034,5080,2,642.77,321.38,642.77,2,2,2,6,3,Need Attention
13760,5080,2,286.79,143.39,286.79,2,2,1,5,2,At Risk
13878,5080,1,1271.57,1271.57,1271.57,2,1,3,6,3,Need Attention
14780,5080,2,447.68,223.84,447.68,2,2,2,6,3,Need Attention
15440,5080,3,383.68,127.89,383.68,2,3,2,7,4,Potential
15545,5080,2,288.97,144.48,288.97,2,2,1,5,2,At Risk
15994,5080,1,414.27,414.27,414.27,2,1,2,5,2,At Risk
16052,5080,1,362.06,362.06,362.06,2,1,2,5,2,At Risk
16206,5080,4,537.06,134.26,537.06,2,3,2,7,4,Potential
16674,5080,2,304.24,152.12,304.24,2,2,1,5,2,At Risk
16934,5080,2,931.03,465.51,931.03,2,2,3,7,4,Potential
12454,5082,1,3528.34,3528.34,3528.34,2,1,4,7,4,Potential
12744,5082,4,9120.39,2280.1,9120.39,2,3,4,9,5,Loyal
13006,5082,1,81.57,81.57,81.57,2,1,1,4,2,At Risk
13047,5082,9,3232.59,359.18,3232.59,2,4,4,10,6,Champions
13136,5082,5,2607.61,521.52,2607.61,2,3,4,9,5,Loyal
13213,5082,5,1520.58,304.12,1520.58,2,3,3,8,5,Loyal
14089,5082,1,158.75,158.75,158.75,2,1,1,4,2,At Risk
14567,5082,2,1530.36,765.18,1530.36,2,2,3,7,4,Potential
14937,5082,3,1621.88,540.63,1621.88,2,3,3,8,5,Loyal
15620,5082,3,1553.18,517.73,1553.18,2,3,3,8,5,Loyal
15826,5082,3,1654.31,551.44,1654.31,2,3,4,9,5,Loyal
16081,5082,5,2799.42,559.88,2799.42,2,3,4,9,5,Loyal
16239,5082,2,414.2,207.1,414.2,2,2,2,6,3,Need Attention
16394,5082,5,1555.34,311.07,1555.34,2,3,3,8,5,Loyal
16413,5082,1,262.2,262.2,262.2,2,1,1,4,2,At Risk
16950,5082,3,1178.56,392.85,1178.56,2,3,3,8,5,Loyal
17180,5082,4,783.97,195.99,783.97,2,3,3,8,5,Loyal
17771,5082,2,245.33,122.66,245.33,2,2,1,5,2,At Risk
17892,5082,3,244.1,81.37,244.1,2,3,1,6,3,Need Attention
17986,5082,1,20.8,20.8,20.8,2,1,1,4,2,At Risk
18228,5082,2,779.9,389.95,779.9,2,2,3,7,4,Potential
12359,5083,4,6310.03,1577.51,6310.03,2,3,4,9,5,Loyal
12446,5083,1,1002.31,1002.31,1002.31,2,1,3,6,3,Need Attention
12613,5083,4,3092.38,773.1,3092.38,2,3,4,9,5,Loyal
12631,5083,1,480.5,480.5,480.5,2,1,2,5,2,At Risk
12876,5083,2,2053.02,1026.51,2053.02,2,2,4,8,5,Loyal
13487,5083,3,575.4,191.8,575.4,2,3,2,7,4,Potential
13827,5083,3,409.8,136.6,409.8,2,3,2,7,4,Potential
13853,5083,1,1090.14,1090.14,1090.14,2,1,3,6,3,Need Attention
13858,5083,1,216.17,216.17,216.17,2,1,1,4,2,At Risk
13911,5083,9,2580.91,286.77,2580.91,2,4,4,10,6,Champions
13930,5083,2,337.34,168.67,337.34,2,2,2,6,3,Need Attention
14421,5083,2,813.11,406.56,813.11,2,2,3,7,4,Potential
14537,5083,1,355.56,355.56,355.56,2,1,2,5,2,At Risk
14555,5083,2,312.54,156.27,312.54,2,2,2,6,3,Need Attention
14624,5083,2,225.85,112.92,225.85,2,2,1,5,2,At Risk
14975,5083,1,279.94,279.94,279.94,2,1,1,4,2,At Risk
14976,5083,6,774.86,129.14,774.86,2,4,3,9,5,Loyal
15272,5083,2,721.94,360.97,721.94,2,2,3,7,4,Potential
15367,5083,4,1877.59,469.4,1877.59,2,3,4,9,5,Loyal
16121,5083,2,854.66,427.33,854.66,2,2,3,7,4,Potential
16224,5083,4,1295.3,323.83,1295.3,2,3,3,8,5,Loyal
16430,5083,1,300.85,300.85,300.85,2,1,1,4,2,At Risk
16770,5083,5,757.1,151.42,757.1,2,3,3,8,5,Loyal
16773,5083,1,171.59,171.59,171.59,2,1,1,4,2,At Risk
16793,5083,1,243.84,243.84,243.84,2,1,1,4,2,At Risk
17169,5083,2,835.78,417.89,835.78,2,2,3,7,4,Potential
17181,5083,2,239.92,119.96,239.92,2,2,1,5,2,At Risk
17279,5083,1,187.83,187.83,187.83,2,1,1,4,2,At Risk
17509,5083,8,6083.64,760.46,6083.64,2,4,4,10,6,Champions
17614,5083,1,386.32,386.32,386.32,2,1,2,5,2,At Risk
18160,5083,2,638.06,319.03,638.06,2,2,2,6,3,Need Attention
12602,5084,1,153.12,153.12,153.12,2,1,1,4,2,At Risk
12633,5084,4,1929.98,482.49,1929.98,2,3,4,9,5,Loyal
12667,5084,1,460.13,460.13,460.13,2,1,2,5,2,At Risk
12679,5084,4,951.02,237.76,951.02,2,3,3,8,5,Loyal
13464,5084,1,674.68,674.68,674.68,2,1,3,6,3,Need Attention
13520,5084,6,2984.35,497.39,2984.35,2,4,4,10,6,Champions
13842,5084,9,3385.62,376.18,3385.62,2,4,4,10,6,Champions
13865,5084,4,501.56,125.39,501.56,2,3,2,7,4,Potential
14541,5084,8,1453.35,181.67,1453.35,2,4,3,9,5,Loyal
14642,5084,1,96.12,96.12,96.12,2,1,1,4,2,At Risk
14761,5084,2,255.9,127.95,255.9,2,2,1,5,2,At Risk
14775,5084,3,1011.9,337.3,1011.9,2,3,3,8,5,Loyal
14852,5084,6,2836.69,472.78,2836.69,2,4,4,10,6,Champions
15038,5084,6,685.74,114.29,685.74,2,4,3,9,5,Loyal
15281,5084,9,2332.15,259.13,2332.15,2,4,4,10,6,Champions
15421,5084,4,950.36,237.59,950.36,2,3,3,8,5,Loyal
15831,5084,3,794.64,264.88,794.64,2,3,3,8,5,Loyal
15840,5084,2,355.56,177.78,355.56,2,2,2,6,3,Need Attention
16203,5084,4,592.9,148.22,592.9,2,3,2,7,4,Potential
16652,5084,7,6773.97,967.71,6773.97,2,4,4,10,6,Champions
16753,5084,1,223.92,223.92,223.92,2,1,1,4,2,At Risk
17064,5084,3,855.45,285.15,855.45,2,3,3,8,5,Loyal
17190,5084,2,444.74,222.37,444.74,2,2,2,6,3,Need Attention
17489,5084,2,376.64,188.32,376.64,2,2,2,6,3,Need Attention
17913,5084,2,408.65,204.32,408.65,2,2,2,6,3,Need Attention
18171,5084,5,1231.31,246.26,1231.31,2,3,3,8,5,Loyal
18277,5084,1,110.38,110.38,110.38,2,1,1,4,2,At Risk
12371,5085,1,1527.96,1527.96,1527.96,2,1,3,6,3,Need Attention
12530,5085,4,1500.28,375.07,1500.28,2,3,3,8,5,Loyal
12536,5085,1,4279.71,4279.71,4279.71,2,1,4,7,4,Potential
12772,5085,1,752.47,752.47,752.47,2,1,3,6,3,Need Attention
12824,5085,1,397.12,397.12,397.12,2,1,2,5,2,At Risk
12836,5085,4,2610.36,652.59,2610.36,2,3,4,9,5,Loyal
13109,5085,2,786.54,393.27,786.54,2,2,3,7,4,Potential
13208,5085,5,1193.17,238.63,1193.17,2,3,3,8,5,Loyal
13283,5085,2,93.66,46.83,93.66,2,2,1,5,2,At Risk
13517,5085,3,2128.42,709.47,2128.42,2,3,4,9,5,Loyal
13627,5085,5,1638.47,327.69,1638.47,2,3,4,9,5,Loyal
13690,5085,1,172.25,172.25,172.25,2,1,1,4,2,At Risk
13919,5085,2,348.81,174.4,348.81,2,2,2,6,3,Need Attention
14175,5085,3,3222.3,1074.1,3222.3,2,3,4,9,5,Loyal
14857,5085,2,1173.12,586.56,1173.12,2,2,3,7,4,Potential
14952,5085,11,8099.49,736.32,8099.49,2,4,4,10,6,Champions
15199,5085,4,1268.7,317.18,1268.7,2,3,3,8,5,Loyal
16086,5085,5,1121.39,224.28,1121.39,2,3,3,8,5,Loyal
16120,5085,4,1309.14,327.28,1309.14,2,3,3,8,5,Loyal
16136,5085,3,709.38,236.46,709.38,2,3,3,8,5,Loyal
16171,5085,1,73.2,73.2,73.2,2,1,1,4,2,At Risk
16861,5085,2,173.76,86.88,173.76,2,2,1,5,2,At Risk
17620,5085,1,81.44,81.44,81.44,2,1,1,4,2,At Risk
17863,5085,6,3160,526.67,3160,2,4,4,10,6,Champions
12607,5086,1,1579.51,1579.51,1579.51,2,1,3,6,3,Need Attention
13224,5086,2,2152.95,1076.48,2152.95,2,2,4,8,5,Loyal
13352,5086,1,347.98,347.98,347.98,2,1,2,5,2,At Risk
13373,5086,3,3312.25,1104.08,3312.25,2,3,4,9,5,Loyal
13473,5086,2,422.64,211.32,422.64,2,2,2,6,3,Need Attention
13666,5086,3,84.65,28.22,84.65,2,3,1,6,3,Need Attention
13980,5086,1,200.14,200.14,200.14,2,1,1,4,2,At Risk
14027,5086,1,104.82,104.82,104.82,2,1,1,4,2,At Risk
14128,5086,2,637.5,318.75,637.5,2,2,2,6,3,Need Attention
14201,5086,7,747.44,106.78,747.44,2,4,3,9,5,Loyal
14451,5086,2,643.9,321.95,643.9,2,2,2,6,3,Need Attention
14529,5086,3,578.61,192.87,578.61,2,3,2,7,4,Potential
14535,5086,3,2854.84,951.61,2854.84,2,3,4,9,5,Loyal
14665,5086,5,1835.7,367.14,1835.7,2,3,4,9,5,Loyal
15128,5086,4,1471,367.75,1471,2,3,3,8,5,Loyal
15193,5086,1,499.32,499.32,499.32,2,1,2,5,2,At Risk
15211,5086,2,894.41,447.2,894.41,2,2,3,7,4,Potential
15304,5086,8,694.4,86.8,694.4,2,4,3,9,5,Loyal
15553,5086,1,428.93,428.93,428.93,2,1,2,5,2,At Risk
15886,5086,1,181.09,181.09,181.09,2,1,1,4,2,At Risk
16179,5086,1,215.83,215.83,215.83,2,1,1,4,2,At Risk
16385,5086,3,554.86,184.95,554.86,2,3,2,7,4,Potential
16395,5086,5,1482.06,296.41,1482.06,2,3,3,8,5,Loyal
16776,5086,1,371.54,371.54,371.54,2,1,2,5,2,At Risk
16982,5086,1,384.06,384.06,384.06,2,1,2,5,2,At Risk
17025,5086,3,357.77,119.26,357.77,2,3,2,7,4,Potential
17214,5086,6,1059.12,176.52,1059.12,2,4,3,9,5,Loyal
17284,5086,6,1647.48,274.58,1647.48,2,4,4,10,6,Champions
17462,5086,2,675.69,337.84,675.69,2,2,3,7,4,Potential
17552,5086,4,930.41,232.6,930.41,2,3,3,8,5,Loyal
17589,5086,4,2402.92,600.73,2402.92,2,3,4,9,5,Loyal
17648,5086,4,1797.5,449.38,1797.5,2,3,4,9,5,Loyal
18126,5086,1,198.58,198.58,198.58,2,1,1,4,2,At Risk
18169,5086,1,202.65,202.65,202.65,2,1,1,4,2,At Risk
13193,5087,1,112.08,112.08,112.08,2,1,1,4,2,At Risk
13259,5087,1,283.18,283.18,283.18,2,1,1,4,2,At Risk
13260,5087,1,557.62,557.62,557.62,2,1,2,5,2,At Risk
14514,5087,3,990.2,330.07,990.2,2,3,3,8,5,Loyal
14801,5087,1,189.34,189.34,189.34,2,1,1,4,2,At Risk
15606,5087,9,2920.16,324.46,2920.16,2,4,4,10,6,Champions
15756,5087,4,528.01,132,528.01,2,3,2,7,4,Potential
16104,5087,1,298.21,298.21,298.21,2,1,1,4,2,At Risk
16248,5087,1,152.94,152.94,152.94,2,1,1,4,2,At Risk
16380,5087,1,1743.15,1743.15,1743.15,2,1,4,7,4,Potential
16518,5087,2,484.32,242.16,484.32,2,2,2,6,3,Need Attention
16595,5087,1,360.16,360.16,360.16,2,1,2,5,2,At Risk
16685,5087,2,324.24,162.12,324.24,2,2,2,6,3,Need Attention
16921,5087,1,154.18,154.18,154.18,2,1,1,4,2,At Risk
18088,5087,1,166.03,166.03,166.03,2,1,1,4,2,At Risk
12394,5089,2,1080.48,540.24,1080.48,2,2,3,7,4,Potential
12420,5089,1,600.39,600.39,600.39,2,1,2,5,2,At Risk
12492,5089,2,227.21,113.6,227.21,2,2,1,5,2,At Risk
12519,5089,1,276.84,276.84,276.84,2,1,1,4,2,At Risk
12740,5089,1,427.6,427.6,427.6,2,1,2,5,2,At Risk
12781,5089,2,786.74,393.37,786.74,2,2,3,7,4,Potential
12885,5089,3,1175.22,391.74,1175.22,2,3,3,8,5,Loyal
13169,5089,2,712.88,356.44,712.88,2,2,3,7,4,Potential
13276,5089,2,590.93,295.46,590.93,2,2,2,6,3,Need Attention
13359,5089,1,389.56,389.56,389.56,2,1,2,5,2,At Risk
13419,5089,1,221.06,221.06,221.06,2,1,1,4,2,At Risk
13587,5089,1,712.4,712.4,712.4,2,1,3,6,3,Need Attention
13689,5089,1,910,910,910,2,1,3,6,3,Need Attention
13763,5089,1,1714.96,1714.96,1714.96,2,1,4,7,4,Potential
13806,5089,1,256.38,256.38,256.38,2,1,1,4,2,At Risk
13876,5089,1,122.7,122.7,122.7,2,1,1,4,2,At Risk
14029,5089,2,467.66,233.83,467.66,2,2,2,6,3,Need Attention
14067,5089,2,374.7,187.35,374.7,2,2,2,6,3,Need Attention
14792,5089,1,6.2,6.2,6.2,2,1,1,4,2,At Risk
14844,5089,4,3189.81,797.45,3189.81,2,3,4,9,5,Loyal
15706,5089,4,1060.56,265.14,1060.56,2,3,3,8,5,Loyal
15815,5089,5,2100.6,420.12,2100.6,2,3,4,9,5,Loyal
15874,5089,7,4405.88,629.41,4405.88,2,4,4,10,6,Champions
16354,5089,2,395.8,197.9,395.8,2,2,2,6,3,Need Attention
16455,5089,7,1841.18,263.03,1841.18,2,4,4,10,6,Champions
16477,5089,7,2494.46,356.35,2494.46,2,4,4,10,6,Champions
17030,5089,1,146.87,146.87,146.87,2,1,1,4,2,At Risk
18136,5089,3,784.33,261.44,784.33,2,3,3,8,5,Loyal
12923,5090,1,171.57,171.57,171.57,2,1,1,4,2,At Risk
12939,5090,8,11581.8,1447.72,11581.8,2,4,4,10,6,Champions
13023,5090,2,599.9,299.95,599.9,2,2,2,6,3,Need Attention
13049,5090,2,656.68,328.34,656.68,2,2,2,6,3,Need Attention
13177,5090,1,282.45,282.45,282.45,2,1,1,4,2,At Risk
13348,5090,1,233.76,233.76,233.76,2,1,1,4,2,At Risk
13422,5090,1,2626.3,2626.3,2626.3,2,1,4,7,4,Potential
13504,5090,1,295.93,295.93,295.93,2,1,1,4,2,At Risk
13591,5090,3,1117.13,372.38,1117.13,2,3,3,8,5,Loyal
13602,5090,1,428.89,428.89,428.89,2,1,2,5,2,At Risk
13771,5090,4,2634.45,658.61,2634.45,2,3,4,9,5,Loyal
13845,5090,1,312.98,312.98,312.98,2,1,2,5,2,At Risk
14257,5090,5,3099.72,619.94,3099.72,2,3,4,9,5,Loyal
14317,5090,1,508.58,508.58,508.58,2,1,2,5,2,At Risk
14518,5090,1,174.37,174.37,174.37,2,1,1,4,2,At Risk
14538,5090,2,388.25,194.12,388.25,2,2,2,6,3,Need Attention
14819,5090,2,272.07,136.03,272.07,2,2,1,5,2,At Risk
14959,5090,4,695.42,173.85,695.42,2,3,3,8,5,Loyal
15264,5090,1,393.74,393.74,393.74,2,1,2,5,2,At Risk
15300,5090,1,496.44,496.44,496.44,2,1,2,5,2,At Risk
15306,5090,3,1174.35,391.45,1174.35,2,3,3,8,5,Loyal
15315,5090,2,570.5,285.25,570.5,2,2,2,6,3,Need Attention
15416,5090,4,3984.32,996.08,3984.32,2,3,4,9,5,Loyal
15518,5090,8,1921.55,240.19,1921.55,2,4,4,10,6,Champions
15766,5090,1,315.06,315.06,315.06,2,1,2,5,2,At Risk
15837,5090,1,391.98,391.98,391.98,2,1,2,5,2,At Risk
15937,5090,1,145.35,145.35,145.35,2,1,1,4,2,At Risk
16184,5090,6,1158.79,193.13,1158.79,2,4,3,9,5,Loyal
16316,5090,8,2938.91,367.36,2938.91,2,4,4,10,6,Champions
16432,5090,1,287.4,287.4,287.4,2,1,1,4,2,At Risk
16454,5090,1,5.9,5.9,5.9,2,1,1,4,2,At Risk
16895,5090,1,202.27,202.27,202.27,2,1,1,4,2,At Risk
17921,5090,4,820.23,205.06,820.23,2,3,3,8,5,Loyal
12789,5091,1,76.85,76.85,76.85,2,1,1,4,2,At Risk
12843,5091,8,1702.26,212.78,1702.26,2,4,4,10,6,Champions
13483,5091,1,140.34,140.34,140.34,2,1,1,4,2,At Risk
13947,5091,1,90.6,90.6,90.6,2,1,1,4,2,At Risk
13989,5091,2,1266.08,633.04,1266.08,2,2,3,7,4,Potential
14054,5091,1,92.46,92.46,92.46,2,1,1,4,2,At Risk
14389,5091,2,1043.46,521.73,1043.46,2,2,3,7,4,Potential
14396,5091,2,487.99,243.99,487.99,2,2,2,6,3,Need Attention
15048,5091,4,381,95.25,381,2,3,2,7,4,Potential
15127,5091,1,406.53,406.53,406.53,2,1,2,5,2,At Risk
15244,5091,2,631.57,315.79,631.57,2,2,2,6,3,Need Attention
15730,5091,3,1120.88,373.63,1120.88,2,3,3,8,5,Loyal
15757,5091,2,714.42,357.21,714.42,2,2,3,7,4,Potential
15762,5091,2,583.75,291.87,583.75,2,2,2,6,3,Need Attention
16040,5091,3,1313.55,437.85,1313.55,2,3,3,8,5,Loyal
16059,5091,6,1453.16,242.19,1453.16,2,4,3,9,5,Loyal
16106,5091,1,108.38,108.38,108.38,2,1,1,4,2,At Risk
16140,5091,2,725.18,362.59,725.18,2,2,3,7,4,Potential
16160,5091,2,1025.44,512.72,1025.44,2,2,3,7,4,Potential
16758,5091,1,369.34,369.34,369.34,2,1,2,5,2,At Risk
16803,5091,1,332.3,332.3,332.3,2,1,2,5,2,At Risk
17222,5091,1,328.65,328.65,328.65,2,1,2,5,2,At Risk
17382,5091,1,65.4,65.4,65.4,2,1,1,4,2,At Risk
17483,5091,3,414.04,138.01,414.04,2,3,2,7,4,Potential
17647,5091,1,133.06,133.06,133.06,2,1,1,4,2,At Risk
18033,5091,1,93.82,93.82,93.82,2,1,1,4,2,At Risk
12413,5092,3,686.1,228.7,686.1,2,3,3,8,5,Loyal
12457,5092,6,2043.23,340.54,2043.23,2,4,4,10,6,Champions
12512,5092,2,132.18,66.09,132.18,2,2,1,5,2,At Risk
13317,5092,6,2273.68,378.95,2273.68,2,4,4,10,6,Champions
13351,5092,1,323.94,323.94,323.94,2,1,2,5,2,At Risk
13552,5092,12,3740.07,311.67,3740.07,2,4,4,10,6,Champions
13792,5092,2,195.55,97.78,195.55,2,2,1,5,2,At Risk
13801,5092,1,324.8,324.8,324.8,2,1,2,5,2,At Risk
14184,5092,1,452.89,452.89,452.89,2,1,2,5,2,At Risk
14462,5092,11,1975.57,179.6,1975.57,2,4,4,10,6,Champions
15181,5092,3,689.48,229.83,689.48,2,3,3,8,5,Loyal
15228,5092,4,3386.71,846.68,3386.71,2,3,4,9,5,Loyal
